gyro_x,gyro_y,gyro_z,accel_x,accel_y,accel_z,Label
44.563751,-68.739998,16.861250,-0.486231,-0.229848,0.998875,Lateral_Raise_211805068
44.948750,-66.010002,20.711250,-0.486414,-0.274927,0.979355,Lateral_Raise_211805068
43.820000,-61.162498,22.863750,-0.474458,-0.317444,0.985882,Lateral_Raise_211805068
40.381248,-57.601250,23.712500,-0.460550,-0.358497,0.986675,Lateral_Raise_211805068
32.961250,-53.838749,23.152500,-0.438346,-0.413763,0.990030,Lateral_Raise_211805068
25.969999,-49.866249,21.245001,-0.405284,-0.435357,0.984845,Lateral_Raise_211805068
20.308750,-45.779999,18.576250,-0.358192,-0.438346,0.987346,Lateral_Raise_211805068
15.531250,-43.172501,15.452500,-0.263886,-0.428159,0.993446,Lateral_Raise_211805068
11.287500,-42.437500,12.390000,-0.211121,-0.406077,0.988810,Lateral_Raise_211805068
7.665000,-43.478748,8.933750,-0.171044,-0.375699,0.972218,Lateral_Raise_211805068
4.917500,-46.278751,2.800000,-0.139690,-0.332450,0.958066,Lateral_Raise_211805068
3.587500,-50.828751,-2.012500,-0.127673,-0.275598,0.952576,Lateral_Raise_211805068
3.937500,-59.237499,-7.061250,-0.129076,-0.213622,0.945317,Lateral_Raise_211805068
6.343750,-66.543747,-12.696250,-0.140605,-0.160491,0.939278,Lateral_Raise_211805068
9.415000,-71.067497,-18.129999,-0.149206,-0.103944,0.935252,Lateral_Raise_211805068
14.113750,-73.368752,-22.023750,-0.152866,-0.015067,0.945805,Lateral_Raise_211805068
17.438749,-74.339996,-22.723749,-0.150060,0.037637,0.981490,Lateral_Raise_211805068
21.559999,-75.346252,-19.976250,-0.147193,0.083204,1.023641,Lateral_Raise_211805068
26.477501,-76.466248,-14.201250,-0.173972,0.115534,1.062071,Lateral_Raise_211805068
32.672501,-78.076248,-5.967500,-0.213073,0.121024,1.085556,Lateral_Raise_211805068
39.410000,-80.106247,7.840000,-0.262849,0.088389,1.091229,Lateral_Raise_211805068
45.990002,-81.690002,14.332500,-0.310795,0.021838,1.077077,Lateral_Raise_211805068
50.575001,-81.025002,18.340000,-0.347700,-0.073993,1.049932,Lateral_Raise_211805068
52.561249,-75.267502,19.687500,-0.370636,-0.184586,1.024068,Lateral_Raise_211805068
51.476250,-67.235001,18.506250,-0.384239,-0.280844,1.019066,Lateral_Raise_211805068
47.731251,-58.134998,15.680000,-0.381555,-0.387533,1.019737,Lateral_Raise_211805068
39.891251,-49.586250,11.672500,-0.368074,-0.429074,1.013942,Lateral_Raise_211805068
34.422501,-41.387501,6.387500,-0.337513,-0.446398,1.003267,Lateral_Raise_211805068
29.102501,-33.468750,0.288750,-0.258030,-0.439200,1.016870,Lateral_Raise_211805068
23.598749,-25.410000,-5.267500,-0.159027,-0.413336,1.055605,Lateral_Raise_211805068
16.887501,-19.844999,-8.601250,-0.070882,-0.381311,1.101782,Lateral_Raise_211805068
10.045000,-17.937500,-8.758750,0.001403,-0.347273,1.135820,Lateral_Raise_211805068
5.932500,-22.312500,-3.832500,0.083143,-0.297680,1.138260,Lateral_Raise_211805068
5.031250,-29.986250,0.140000,0.157441,-0.234789,1.138382,Lateral_Raise_211805068
6.090000,-43.575001,3.902500,0.191052,-0.173362,1.141737,Lateral_Raise_211805068
9.161250,-52.403751,6.440000,0.185684,-0.125904,1.151070,Lateral_Raise_211805068
13.046250,-59.806252,8.732500,0.173728,-0.047458,1.154913,Lateral_Raise_211805068
19.355000,-66.639999,11.830000,0.162504,-0.023668,1.152229,Lateral_Raise_211805068
24.360001,-73.526253,15.793750,0.150426,0.005246,1.153876,Lateral_Raise_211805068
30.248751,-80.263748,20.825001,0.103944,0.026840,1.163331,Lateral_Raise_211805068
36.137501,-87.648750,26.468750,0.064782,0.051545,1.184376,Lateral_Raise_211805068
41.492500,-94.622498,32.532501,0.014579,0.072834,1.210057,Lateral_Raise_211805068
46.838749,-101.473747,41.798752,-0.050996,0.082472,1.228601,Lateral_Raise_211805068
52.097500,-106.951248,47.643749,-0.123769,0.073444,1.237019,Lateral_Raise_211805068
57.294998,-110.162498,52.395000,-0.197701,0.041846,1.231651,Lateral_Raise_211805068
61.599998,-108.876251,55.912498,-0.263154,-0.010065,1.213839,Lateral_Raise_211805068
64.041252,-104.588753,58.012501,-0.320616,-0.074237,1.210423,Lateral_Raise_211805068
64.321251,-99.382500,58.817501,-0.368501,-0.160369,1.203042,Lateral_Raise_211805068
62.230000,-93.485001,59.106251,-0.397720,-0.203984,1.202249,Lateral_Raise_211805068
59.928749,-87.753754,59.132500,-0.405589,-0.243390,1.205543,Lateral_Raise_211805068
56.971249,-82.635002,58.668751,-0.396195,-0.280173,1.218780,Lateral_Raise_211805068
53.541248,-78.522499,57.767502,-0.376675,-0.307257,1.245681,Lateral_Raise_211805068
49.402500,-75.827499,55.728748,-0.336964,-0.312991,1.275022,Lateral_Raise_211805068
44.948750,-74.576248,52.832500,-0.281332,-0.305976,1.278682,Lateral_Raise_211805068
41.037498,-71.951248,51.555000,-0.225639,-0.298534,1.293139,Lateral_Raise_211805068
37.415001,-69.860001,50.321251,-0.179218,-0.289079,1.334253,Lateral_Raise_211805068
33.486252,-71.995003,48.746250,-0.145363,-0.271206,1.324615,Lateral_Raise_211805068
30.266251,-75.678749,47.188751,-0.117608,-0.249612,1.301496,Lateral_Raise_211805068
28.516251,-78.557503,45.263748,-0.104249,-0.206180,1.292529,Lateral_Raise_211805068
27.466249,-80.394997,42.428749,-0.086376,-0.163114,1.280817,Lateral_Raise_211805068
27.378750,-83.028748,40.258751,-0.077165,-0.116937,1.274534,Lateral_Raise_211805068
28.691250,-87.184998,38.946251,-0.076311,-0.071797,1.266360,Lateral_Raise_211805068
30.476250,-91.787498,39.033749,-0.069784,-0.024827,1.246779,Lateral_Raise_211805068
32.576248,-96.223747,42.525002,-0.072163,0.013603,1.222684,Lateral_Raise_211805068
35.490002,-100.642502,42.831249,-0.093330,0.047458,1.207556,Lateral_Raise_211805068
38.806252,-104.230003,45.001251,-0.116571,0.083997,1.203652,Lateral_Raise_211805068
42.096249,-109.042503,47.915001,-0.150182,0.113277,1.214632,Lateral_Raise_211805068
45.150002,-111.387497,51.834999,-0.199531,0.124806,1.223294,Lateral_Raise_211805068
48.807499,-113.592499,55.851250,-0.251930,0.118523,1.230553,Lateral_Raise_211805068
54.057499,-114.817497,59.692501,-0.308721,0.079788,1.224209,Lateral_Raise_211805068
55.755001,-113.006248,63.139999,-0.362950,0.034953,1.220122,Lateral_Raise_211805068
55.107498,-108.937500,65.458748,-0.460062,-0.025559,1.214937,Lateral_Raise_211805068
53.462502,-103.783752,66.307503,-0.511546,-0.080520,1.206092,Lateral_Raise_211805068
52.421249,-97.877502,66.342499,-0.546682,-0.128527,1.194014,Lateral_Raise_211805068
51.616249,-91.743752,65.415001,-0.572180,-0.169031,1.179252,Lateral_Raise_211805068
50.837502,-84.402496,63.183750,-0.578585,-0.199348,1.165954,Lateral_Raise_211805068
49.017502,-73.815002,60.751251,-0.562664,-0.220149,1.174494,Lateral_Raise_211805068
45.867500,-65.467499,58.196251,-0.520635,-0.237595,1.165771,Lateral_Raise_211805068
41.746250,-59.683750,55.396252,-0.470371,-0.258884,1.153266,Lateral_Raise_211805068
35.000000,-53.865002,52.605000,-0.410896,-0.259616,1.146556,Lateral_Raise_211805068
30.992500,-48.230000,50.137501,-0.348798,-0.231068,1.157292,Lateral_Raise_211805068
27.684999,-43.102501,47.888748,-0.287859,-0.208010,1.173640,Lateral_Raise_211805068
25.165001,-39.882500,46.514999,-0.190076,-0.185806,1.180838,Lateral_Raise_211805068
23.336250,-38.220001,46.182499,-0.128161,-0.163541,1.174555,Lateral_Raise_211805068
22.478750,-37.493752,46.917500,-0.075823,-0.143533,1.171078,Lateral_Raise_211805068
22.067499,-36.496250,49.577499,-0.017019,-0.119438,1.175531,Lateral_Raise_211805068
21.061251,-36.505001,52.132500,0.032574,-0.085400,1.167357,Lateral_Raise_211805068
19.407499,-36.373749,55.308750,0.072041,-0.049044,1.157109,Lateral_Raise_211805068
17.946251,-36.259998,58.633751,0.098576,-0.019154,1.178703,Lateral_Raise_211805068
16.677500,-36.942501,60.847500,0.112972,0.012383,1.206580,Lateral_Raise_211805068
15.645000,-38.902500,62.396252,0.124013,0.057157,1.220000,Lateral_Raise_211805068
16.073750,-41.177502,63.875000,0.126819,0.066734,1.227442,Lateral_Raise_211805068
17.246250,-45.009998,64.863747,0.099735,0.063074,1.224514,Lateral_Raise_211805068
19.556250,-49.743752,64.102501,0.086864,0.057584,1.209569,Lateral_Raise_211805068
22.513750,-54.477501,61.346249,0.072834,0.051423,1.189866,Lateral_Raise_211805068
25.549999,-59.044998,55.230000,0.065880,0.055754,1.169248,Lateral_Raise_211805068
28.892500,-62.702499,51.511250,0.063074,0.063989,1.157414,Lateral_Raise_211805068
31.395000,-65.537498,48.361252,0.049166,0.072712,1.151497,Lateral_Raise_211805068
32.978748,-70.341248,46.313751,0.036844,0.084241,1.159366,Lateral_Raise_211805068
33.451248,-73.797501,45.123749,0.027450,0.091927,1.146373,Lateral_Raise_211805068
33.897499,-75.958748,44.231251,0.014335,0.094977,1.127524,Lateral_Raise_211805068
35.743752,-77.035004,43.303749,-0.001342,0.103883,1.114470,Lateral_Raise_211805068
37.196251,-77.892502,42.875000,-0.024644,0.108092,1.097939,Lateral_Raise_211805068
38.674999,-78.233749,41.938751,-0.055144,0.113338,1.081469,Lateral_Raise_211805068
40.022499,-78.014999,41.046249,-0.073322,0.116388,1.071709,Lateral_Raise_211805068
40.775002,-76.763748,40.696251,-0.176107,0.057218,1.190049,Lateral_Raise_211805068
39.506248,-84.682503,34.947498,-0.101138,0.126758,1.022055,Lateral_Raise_211805068
41.291248,-79.301247,39.051250,-0.041297,0.083143,0.992043,Lateral_Raise_211805068
42.061249,-68.818748,37.826248,-0.089304,0.048983,1.048163,Lateral_Raise_211805068
39.165001,-63.603748,35.411251,-0.092354,0.066795,1.056154,Lateral_Raise_211805068
35.490002,-61.267502,35.691250,-0.059841,0.073688,1.037061,Lateral_Raise_211805068
34.746250,-58.056252,36.058750,-0.036539,0.027877,1.044686,Lateral_Raise_211805068
34.711250,-55.693748,34.291248,-0.044286,-0.006161,1.066219,Lateral_Raise_211805068
33.599998,-56.446251,29.881250,-0.129381,-0.035258,1.101172,Lateral_Raise_211805068
32.952499,-61.950001,22.233749,-0.159881,-0.069723,1.092449,Lateral_Raise_211805068
33.923752,-65.415001,13.816250,-0.153720,-0.117303,1.076345,Lateral_Raise_211805068
34.457500,-64.504997,5.521250,-0.141520,-0.140422,1.067195,Lateral_Raise_211805068
32.672501,-60.794998,-6.090000,-0.152744,-0.144692,1.065792,Lateral_Raise_211805068
29.216249,-55.991249,-12.678750,-0.140300,-0.121817,1.075369,Lateral_Raise_211805068
24.325001,-48.361252,-16.161249,-0.114619,-0.088267,1.103917,Lateral_Raise_211805068
18.576250,-43.662498,-17.815001,-0.101748,-0.060756,1.116056,Lateral_Raise_211805068
12.302500,-38.841251,-15.391250,-0.084729,-0.029707,1.115934,Lateral_Raise_211805068
5.495000,-33.748749,-13.947500,-0.062891,0.019398,1.127585,Lateral_Raise_211805068
3.316250,-29.828751,-12.127500,-0.067832,0.031537,1.145031,Lateral_Raise_211805068
0.875000,-27.991249,-10.858750,-0.034770,0.049776,1.129903,Lateral_Raise_211805068
-0.490000,-26.302500,-8.960000,-0.033855,0.053863,1.125389,Lateral_Raise_211805068
-1.776250,-24.639999,-8.303750,-0.003904,0.079056,1.103490,Lateral_Raise_211805068
-2.546250,-21.201250,-8.032500,0.028975,0.114741,1.075857,Lateral_Raise_211805068
-1.172500,-16.861250,-4.637500,0.048800,0.126209,1.065792,Lateral_Raise_211805068
1.356250,-12.250000,-2.275000,0.076372,0.116998,1.081591,Lateral_Raise_211805068
2.170000,-10.097500,-1.181250,0.090219,0.123403,1.060485,Lateral_Raise_211805068
1.750000,-9.546250,-1.128750,0.121573,0.122000,1.021750,Lateral_Raise_211805068
1.137500,-6.763750,-1.688750,0.147620,0.129503,1.000095,Lateral_Raise_211805068
0.227500,-3.202500,-2.327500,0.168055,0.125233,1.005707,Lateral_Raise_211805068
-0.455000,-0.551250,-3.815000,0.178242,0.100589,1.024678,Lateral_Raise_211805068
-0.560000,-0.446250,-7.472500,0.189527,0.094123,1.017175,Lateral_Raise_211805068
-0.201250,-0.420000,-10.823750,0.195871,0.098881,1.009245,Lateral_Raise_211805068
0.665000,-0.262500,-13.230000,0.201544,0.103578,1.005646,Lateral_Raise_211805068
1.391250,-0.201250,-16.397499,0.206241,0.109129,0.990579,Lateral_Raise_211805068
2.590000,0.070000,-16.283751,0.205021,0.125416,0.988688,Lateral_Raise_211805068
5.250000,-0.455000,-15.400000,0.200568,0.122244,0.985089,Lateral_Raise_211805068
7.420000,0.516250,-13.868750,0.197701,0.125782,1.003816,Lateral_Raise_211805068
9.555000,1.312500,-12.022500,0.183793,0.112118,1.021140,Lateral_Raise_211805068
10.150000,3.176250,-11.156250,0.177876,0.112728,1.025166,Lateral_Raise_211805068
10.088750,5.425000,-9.607500,0.169153,0.092781,1.018151,Lateral_Raise_211805068
9.642500,8.898750,-7.542500,0.160186,0.093818,1.033828,Lateral_Raise_211805068
9.240000,10.928750,-3.640000,0.134078,0.079300,1.043649,Lateral_Raise_211805068
7.673750,13.011250,0.490000,0.115717,0.060878,1.031815,Lateral_Raise_211805068
5.757500,15.286250,3.963750,0.102419,0.054168,1.027911,Lateral_Raise_211805068
3.990000,17.788750,8.540000,0.096990,0.049288,1.024251,Lateral_Raise_211805068
1.951250,20.711250,10.937500,0.090036,0.048129,1.027179,Lateral_Raise_211805068
0.035000,25.812500,13.072500,0.071309,0.034831,1.025349,Lateral_Raise_211805068
-2.721250,28.603750,14.638750,0.063379,0.025620,1.036573,Lateral_Raise_211805068
-5.381250,30.546249,15.382500,0.062220,0.021533,1.045052,Lateral_Raise_211805068
-7.437500,32.226250,15.338750,0.053314,0.009943,1.050237,Lateral_Raise_211805068
-9.905000,33.066250,14.218750,0.049959,0.036600,1.049627,Lateral_Raise_211805068
-9.730000,34.685001,14.560000,0.051240,0.113216,1.064877,Lateral_Raise_211805068
-10.605000,36.452499,19.127501,0.052216,0.097234,1.091656,Lateral_Raise_211805068
-12.171250,37.520000,21.586250,0.057645,0.094855,1.108004,Lateral_Raise_211805068
-13.020000,36.435001,26.678749,0.056852,0.096868,1.116239,Lateral_Raise_211805068
-12.355000,35.367500,29.478750,0.031415,0.086010,1.141310,Lateral_Raise_211805068
-11.296250,34.396252,30.799999,0.012688,0.082594,1.172908,Lateral_Raise_211805068
-10.666250,31.928749,30.432501,-0.003599,0.084607,1.183644,Lateral_Raise_211805068
-10.123750,30.309999,29.426250,-0.021228,0.080886,1.174372,Lateral_Raise_211805068
-8.898750,29.330000,28.017500,-0.042334,0.078019,1.162172,Lateral_Raise_211805068
-6.212500,29.286249,26.372499,-0.064538,0.078629,1.166259,Lateral_Raise_211805068
-5.153750,29.417500,24.403749,-0.094123,0.072956,1.172969,Lateral_Raise_211805068
-4.541250,29.513750,21.559999,-0.117303,0.068137,1.179557,Lateral_Raise_211805068
-4.191250,29.916250,18.786249,-0.140788,0.063318,1.186694,Lateral_Raise_211805068
-4.558750,30.371250,15.697500,-0.152195,0.051301,1.203225,Lateral_Raise_211805068
-5.801250,31.298750,9.528750,-0.161589,0.048983,1.225795,Lateral_Raise_211805068
-7.446250,32.270000,4.305000,-0.166530,0.055937,1.241777,Lateral_Raise_211805068
-11.200000,41.431252,-6.921250,-0.179462,0.069113,1.268617,Lateral_Raise_211805068
-11.716250,43.522499,-8.776250,-0.186538,0.091805,1.270020,Lateral_Raise_211805068
-12.101250,44.861252,-10.360000,-0.193248,0.111752,1.277096,Lateral_Raise_211805068
-12.171250,46.480000,-11.200000,-0.195200,0.133041,1.273497,Lateral_Raise_211805068
-11.900000,47.188751,-11.261250,-0.186965,0.150914,1.268678,Lateral_Raise_211805068
-11.725000,48.160000,-10.176250,-0.187880,0.154940,1.264469,Lateral_Raise_211805068
-11.760000,47.853748,-8.732500,-0.174826,0.156526,1.269288,Lateral_Raise_211805068
-12.626250,47.197498,-5.250000,-0.170983,0.151585,1.257759,Lateral_Raise_211805068
-13.798750,45.981251,-3.552500,-0.182268,0.145363,1.246657,Lateral_Raise_211805068
-14.463750,45.193748,-3.325000,-0.207156,0.145058,1.240252,Lateral_Raise_211805068
-14.148750,43.872501,-4.856250,-0.227286,0.153110,1.238361,Lateral_Raise_211805068
-12.792500,42.402500,-6.851250,-0.239425,0.162016,1.245620,Lateral_Raise_211805068
-11.051250,40.057499,-9.082500,-0.257481,0.164395,1.249036,Lateral_Raise_211805068
-8.723750,37.747501,-11.523750,-0.274927,0.139446,1.245925,Lateral_Raise_211805068
-7.420000,35.323750,-14.700000,-0.302377,0.114375,1.232688,Lateral_Raise_211805068
-5.757500,33.880001,-18.278749,-0.350567,0.091317,1.229943,Lateral_Raise_211805068
-4.847500,34.203751,-22.548750,-0.379420,0.079422,1.230004,Lateral_Raise_211805068
-5.451250,37.266251,-26.906250,-0.405772,0.072834,1.221830,Lateral_Raise_211805068
-6.291250,40.993752,-32.768749,-0.429562,0.062647,1.226649,Lateral_Raise_211805068
-7.262500,45.333752,-34.868752,-0.450424,0.052460,1.232749,Lateral_Raise_211805068
-8.863750,52.552502,-36.041248,-0.474031,0.038003,1.241106,Lateral_Raise_211805068
-10.823750,57.793751,-36.540001,-0.491599,0.031171,1.237080,Lateral_Raise_211805068
-12.766250,63.560001,-36.645000,-0.502457,0.033550,1.234762,Lateral_Raise_211805068
-14.796250,70.218750,-36.531250,-0.501603,0.040809,1.230858,Lateral_Raise_211805068
-15.942500,77.358749,-36.828751,-0.495564,0.045750,1.231102,Lateral_Raise_211805068
-16.870001,84.455002,-37.117500,-0.489403,0.050569,1.227320,Lateral_Raise_211805068
-17.788750,91.875000,-37.327499,-0.477142,0.050813,1.229394,Lateral_Raise_211805068
-7.770000,-20.466249,-15.155000,-0.473421,-0.218868,0.333121,Lateral_Raise_211805068
-4.322500,-22.995001,-16.091249,-0.468846,-0.213073,0.333426,Lateral_Raise_211805068
-1.242500,-26.372499,-15.338750,-0.471042,-0.220759,0.329217,Lateral_Raise_211805068
1.400000,-30.301250,-13.413750,-0.489159,-0.237229,0.327692,Lateral_Raise_211805068
2.415000,-33.564999,-11.725000,-0.506971,-0.261934,0.328363,Lateral_Raise_211805068
12.066250,-22.347500,24.316250,-0.157258,-0.086132,1.147837,Lateral_Raise_211805068
-20.195000,10.010000,-8.041250,-0.178669,-0.063318,1.105747,Lateral_Raise_211805068
-22.338751,17.465000,1.697500,-0.171105,0.022021,1.096048,Lateral_Raise_211805068
-23.511250,23.773750,9.940000,-0.205204,0.019520,1.110261,Lateral_Raise_211805068
-26.241249,29.907499,13.720000,-0.241011,0.018056,1.112335,Lateral_Raise_211805068
-27.361250,35.061249,14.918750,-0.272426,0.023912,1.097512,Lateral_Raise_211805068
-24.447500,36.119999,14.087500,-0.303536,0.015311,1.098610,Lateral_Raise_211805068
-19.950001,37.423752,10.920000,-0.317688,0.011102,1.098488,Lateral_Raise_211805068
-14.157500,40.328751,6.755000,-0.316468,0.015677,1.104588,Lateral_Raise_211805068
-11.243750,44.248749,3.071250,-0.303170,0.013786,1.114287,Lateral_Raise_211805068
-9.458750,48.973751,1.391250,-0.287615,0.012566,1.143201,Lateral_Raise_211805068
-8.163750,52.465000,1.303750,-0.269437,0.018300,1.168577,Lateral_Raise_211805068
-7.323750,55.317501,3.193750,-0.252967,0.026657,1.189988,Lateral_Raise_211805068
-6.028750,58.222500,8.277500,-0.245159,0.033123,1.213229,Lateral_Raise_211805068
-5.040000,60.847500,11.453750,-0.238449,0.026901,1.236104,Lateral_Raise_211805068
-4.628750,62.868752,13.457500,-0.239730,0.015677,1.250927,Lateral_Raise_211805068
-4.156250,65.581253,13.982500,-0.236680,0.003599,1.272887,Lateral_Raise_211805068
-3.272500,67.550003,13.160000,-0.232654,-0.007686,1.293505,Lateral_Raise_211805068
-2.721250,69.334999,11.786250,-0.233264,-0.026474,1.313452,Lateral_Raise_211805068
-2.415000,69.230003,10.053750,-0.230702,-0.041846,1.321504,Lateral_Raise_211805068
-2.143750,68.809998,7.953750,-0.229970,-0.041297,1.324371,Lateral_Raise_211805068
-1.181250,67.724998,5.057500,-0.220576,-0.035197,1.331020,Lateral_Raise_211805068
-0.437500,67.261253,1.942500,-0.220881,-0.033123,1.338279,Lateral_Raise_211805068
-0.446250,67.777496,-1.207500,-0.222284,-0.037698,1.344318,Lateral_Raise_211805068
