gyro_x,gyro_y,gyro_z,accel_x,accel_y,accel_z,Label
13.142500,1.120000,8.872500,0.948367,0.296887,0.348432,Dumbbell_ Shoulder_Shrug_211805064
15.688750,0.866250,8.102500,0.944524,0.272487,0.359595,Dumbbell_ Shoulder_Shrug_211805064
16.616249,0.953750,8.942500,0.942694,0.262361,0.374845,Dumbbell_ Shoulder_Shrug_211805064
16.423750,-2.117500,8.960000,0.939461,0.252784,0.393267,Dumbbell_ Shoulder_Shrug_211805064
15.006250,-1.435000,8.548750,0.929823,0.250832,0.391498,Dumbbell_ Shoulder_Shrug_211805064
12.232500,-1.741250,8.916250,0.918599,0.250588,0.410164,Dumbbell_ Shoulder_Shrug_211805064
6.746250,-3.342500,8.636250,0.897920,0.237473,0.404003,Dumbbell_ Shoulder_Shrug_211805064
2.756250,-3.963750,8.540000,0.891759,0.240401,0.416691,Dumbbell_ Shoulder_Shrug_211805064
-0.043750,-6.632500,7.140000,0.889380,0.244183,0.418765,Dumbbell_ Shoulder_Shrug_211805064
-1.242500,-9.896250,4.637500,0.873459,0.256505,0.401807,Dumbbell_ Shoulder_Shrug_211805064
-2.345000,-10.841250,3.132500,0.838933,0.255163,0.377224,Dumbbell_ Shoulder_Shrug_211805064
-4.585000,-8.198750,2.257500,0.833382,0.261934,0.381860,Dumbbell_ Shoulder_Shrug_211805064
-6.125000,-8.286250,4.348750,0.848510,0.254248,0.377102,Dumbbell_ Shoulder_Shrug_211805064
-6.002500,-7.612500,4.305000,0.839116,0.278404,0.341478,Dumbbell_ Shoulder_Shrug_211805064
-5.101250,-4.173750,4.698750,0.859124,0.289323,0.351238,Dumbbell_ Shoulder_Shrug_211805064
-3.202500,-4.348750,4.576250,0.848083,0.296582,0.319030,Dumbbell_ Shoulder_Shrug_211805064
-0.726250,-0.481250,5.862500,0.872422,0.303048,0.322141,Dumbbell_ Shoulder_Shrug_211805064
3.920000,1.251250,6.168750,0.877790,0.308050,0.307806,Dumbbell_ Shoulder_Shrug_211805064
7.446250,3.762500,6.335000,0.893894,0.318054,0.322568,Dumbbell_ Shoulder_Shrug_211805064
11.567500,4.348750,6.422500,0.923479,0.313052,0.327326,Dumbbell_ Shoulder_Shrug_211805064
16.126249,4.068750,6.256250,0.916464,0.306647,0.309331,Dumbbell_ Shoulder_Shrug_211805064
20.116249,5.626250,6.965000,0.921771,0.296582,0.319335,Dumbbell_ Shoulder_Shrug_211805064
22.837500,6.072500,7.210000,0.925736,0.283894,0.323178,Dumbbell_ Shoulder_Shrug_211805064
