gyro_x,gyro_y,gyro_z,accel_x,accel_y,accel_z,Label
-5.250000,-1.960000,-11.488750,0.168848,0.031720,1.046089,Dumbbell_ Shoulder_Shrug_221805032
-5.293750,-2.047500,-10.657500,0.170007,0.037027,1.041514,Dumbbell_ Shoulder_Shrug_221805032
-4.900000,-1.933750,-9.257500,0.170739,0.043127,1.040172,Dumbbell_ Shoulder_Shrug_221805032
-4.138750,-1.636250,-8.023750,0.170129,0.044164,1.037854,Dumbbell_ Shoulder_Shrug_221805032
-3.368750,-1.487500,-7.017500,0.171654,0.046116,1.039135,Dumbbell_ Shoulder_Shrug_221805032
-0.061250,-1.347500,-6.028750,0.172142,0.045079,1.042551,Dumbbell_ Shoulder_Shrug_221805032
-1.330000,-1.365000,-4.803750,0.176595,0.044347,1.047248,Dumbbell_ Shoulder_Shrug_221805032
-0.997500,-0.927500,-3.482500,0.181231,0.043737,1.051457,Dumbbell_ Shoulder_Shrug_221805032
-1.067500,-1.198750,-1.942500,0.175131,0.040687,1.048468,Dumbbell_ Shoulder_Shrug_221805032
-0.656250,-0.875000,-0.533750,0.172142,0.034343,1.040233,Dumbbell_ Shoulder_Shrug_221805032
-0.393750,-1.023750,0.052500,0.169763,0.026291,1.035292,Dumbbell_ Shoulder_Shrug_221805032
-0.420000,-1.181250,-0.017500,0.166957,0.019703,1.029314,Dumbbell_ Shoulder_Shrug_221805032
-0.778750,-1.321250,-0.481250,0.165615,0.017995,1.019493,Dumbbell_ Shoulder_Shrug_221805032
-0.805000,-1.260000,-0.962500,0.166347,0.018300,1.010099,Dumbbell_ Shoulder_Shrug_221805032
-0.490000,-1.610000,-1.242500,0.159088,0.017019,1.000095,Dumbbell_ Shoulder_Shrug_221805032
-0.157500,-2.038750,-1.653750,0.158356,0.020252,0.990213,Dumbbell_ Shoulder_Shrug_221805032
-0.105000,-1.750000,-2.353750,0.158173,0.023790,0.982161,Dumbbell_ Shoulder_Shrug_221805032
-0.035000,-1.566250,-2.826250,0.163480,0.025925,0.981368,Dumbbell_ Shoulder_Shrug_221805032
-0.183750,-1.400000,-2.826250,0.164395,0.032635,0.985577,Dumbbell_ Shoulder_Shrug_221805032
-0.175000,-0.708750,-2.870000,0.165371,0.043981,0.989054,Dumbbell_ Shoulder_Shrug_221805032
0.218750,-0.411250,-2.108750,0.170983,0.046970,0.993080,Dumbbell_ Shoulder_Shrug_221805032
0.682500,-0.682500,-1.085000,0.175802,0.050203,0.992104,Dumbbell_ Shoulder_Shrug_221805032
1.085000,-0.682500,1.006250,0.179523,0.048800,0.990457,Dumbbell_ Shoulder_Shrug_221805032
1.408750,-0.560000,2.423750,0.180926,0.047946,0.988749,Dumbbell_ Shoulder_Shrug_221805032
1.863750,-0.805000,3.745000,0.178974,0.048617,0.992714,Dumbbell_ Shoulder_Shrug_221805032
2.143750,-0.638750,4.725000,0.174948,0.050874,0.998631,Dumbbell_ Shoulder_Shrug_221805032
2.756250,-0.831250,5.950000,0.173423,0.033306,1.002535,Dumbbell_ Shoulder_Shrug_221805032
3.176250,-1.111250,6.868750,0.173667,0.040260,1.011563,Dumbbell_ Shoulder_Shrug_221805032
