gyro_x,gyro_y,gyro_z,accel_x,accel_y,accel_z,Label
-1.863750,-0.962500,5.582500,0.975390,0.255041,-0.288164,Dumbbell_ Shoulder_Shrug_211805054
0.218750,-1.583750,6.370000,0.967826,0.260409,-0.278404,Dumbbell_ Shoulder_Shrug_211805054
1.855000,-2.388750,6.956250,0.956297,0.269010,-0.262239,Dumbbell_ Shoulder_Shrug_211805054
2.870000,-3.421250,6.947500,0.942877,0.280417,-0.241377,Dumbbell_ Shoulder_Shrug_211805054
2.703750,-4.838750,7.017500,0.924333,0.293593,-0.221186,Dumbbell_ Shoulder_Shrug_211805054
1.513750,-5.818750,7.096250,0.903837,0.308721,-0.205265,Dumbbell_ Shoulder_Shrug_211805054
-0.210000,-6.510000,7.560000,0.890905,0.320921,-0.194163,Dumbbell_ Shoulder_Shrug_211805054
-1.863750,-5.652500,7.166250,0.888160,0.324581,-0.194285,Dumbbell_ Shoulder_Shrug_211805054
-2.870000,-4.725000,6.370000,0.902434,0.324093,-0.204167,Dumbbell_ Shoulder_Shrug_211805054
-3.622500,-3.465000,4.900000,0.921893,0.323849,-0.210206,Dumbbell_ Shoulder_Shrug_211805054
-3.316250,-2.301250,4.068750,0.950380,0.317383,-0.222772,Dumbbell_ Shoulder_Shrug_211805054
-3.062500,-1.408750,3.193750,0.961299,0.301096,-0.232776,Dumbbell_ Shoulder_Shrug_211805054
-2.458750,-0.927500,2.038750,0.989054,0.278770,-0.242170,Dumbbell_ Shoulder_Shrug_211805054
-2.318750,-1.513750,0.420000,0.983808,0.257969,-0.253455,Dumbbell_ Shoulder_Shrug_211805054
-2.651250,-2.283750,-4.243750,0.985028,0.249612,-0.259067,Dumbbell_ Shoulder_Shrug_211805054
-3.088750,-3.027500,-2.082500,0.980819,0.245159,-0.265045,Dumbbell_ Shoulder_Shrug_211805054
-3.727500,-3.290000,-0.008750,0.976793,0.243695,-0.264496,Dumbbell_ Shoulder_Shrug_211805054
-3.045000,-3.657500,2.695000,0.976732,0.249124,-0.259677,Dumbbell_ Shoulder_Shrug_211805054
-1.391250,-4.418750,4.707500,0.965386,0.251137,-0.251015,Dumbbell_ Shoulder_Shrug_211805054
0.105000,-4.926250,6.396250,0.963800,0.255285,-0.244000,Dumbbell_ Shoulder_Shrug_211805054
0.507500,-5.416250,6.562500,0.939156,0.268522,-0.228872,Dumbbell_ Shoulder_Shrug_211805054
0.490000,-5.661250,6.580000,0.937997,0.280600,-0.221064,Dumbbell_ Shoulder_Shrug_211805054
0.052500,-5.468750,6.527500,0.932629,0.298229,-0.215879,Dumbbell_ Shoulder_Shrug_211805054
-0.253750,-4.908750,7.175000,0.931043,0.313723,-0.207644,Dumbbell_ Shoulder_Shrug_211805054
-0.577500,-3.648750,8.426250,0.935313,0.319457,-0.202642,Dumbbell_ Shoulder_Shrug_211805054
