gyro_x,gyro_y,gyro_z,accel_x,accel_y,accel_z,Label
21.735001,-51.826248,12.652500,-0.856989,0.036844,-0.612013,Front_Raise_211805017
19.617500,-49.490002,11.725000,-0.866261,0.032879,-0.603351,Front_Raise_211805017
16.309999,-47.775002,10.447500,-0.870531,0.021899,-0.590968,Front_Raise_211805017
12.197500,-46.252499,10.150000,-0.880047,0.012383,-0.577792,Front_Raise_211805017
7.280000,-42.988750,10.158750,-0.893345,0.001830,-0.567239,Front_Raise_211805017
2.091250,-43.828751,10.158750,-0.907619,-0.001525,-0.569496,Front_Raise_211805017
-2.660000,-42.568748,10.692500,-0.917318,-0.006771,-0.569069,Front_Raise_211805017
-8.295000,-42.577499,10.570000,-0.922747,-0.010797,-0.576755,Front_Raise_211805017
-10.290000,-43.496250,10.438750,-0.924150,-0.009272,-0.586271,Front_Raise_211805017
-10.622500,-45.036251,10.333750,-0.898164,-0.005185,-0.601399,Front_Raise_211805017
-8.916250,-46.418751,11.147500,-0.876021,-0.003782,-0.620065,Front_Raise_211805017
-4.961250,-47.862499,12.897500,-0.846436,-0.005856,-0.627507,Front_Raise_211805017
0.603750,-49.455002,15.776250,-0.830637,-0.017141,-0.624030,Front_Raise_211805017
6.693750,-50.776249,20.405001,-0.835090,-0.031720,-0.612440,Front_Raise_211805017
11.532500,-51.082500,22.540001,-0.856257,-0.041602,-0.595604,Front_Raise_211805017
14.603750,-47.503750,23.283751,-0.884073,-0.049898,-0.564433,Front_Raise_211805017
15.662500,-44.318748,22.417500,-0.908107,-0.053436,-0.548451,Front_Raise_211805017
14.560000,-41.580002,20.553749,-0.920490,-0.056608,-0.535458,Front_Raise_211805017
10.132500,-39.952499,18.558750,-0.926407,-0.061976,-0.522160,Front_Raise_211805017
6.090000,-39.453751,16.764999,-0.928481,-0.067344,-0.507520,Front_Raise_211805017
1.076250,-39.865002,15.365000,-0.938302,-0.077836,-0.493490,Front_Raise_211805017
-4.611250,-40.398750,13.816250,-0.949160,-0.090646,-0.481290,Front_Raise_211805017
-10.605000,-41.396252,11.217500,-0.961970,-0.101321,-0.476654,Front_Raise_211805017
-16.152500,-43.610001,5.145000,-0.974963,-0.096197,-0.491050,Front_Raise_211805017
-20.518749,-46.751251,0.586250,-0.971242,-0.070577,-0.520086,Front_Raise_211805017
-22.382500,-50.610001,-2.415000,-0.953857,-0.039284,-0.599508,Front_Raise_211805017
-20.868750,-56.419998,-3.290000,-0.926285,-0.007137,-0.646112,Front_Raise_211805017
-15.050000,-58.590000,-1.933750,-0.886757,0.017995,-0.686067,Front_Raise_211805017
-1.356250,-58.931252,1.706250,-0.830759,0.055632,-0.708088,Front_Raise_211805017
12.696250,-57.706249,8.190000,-0.758657,0.060695,-0.706868,Front_Raise_211805017
27.256250,-56.026249,16.178749,-0.717970,0.049471,-0.687714,Front_Raise_211805017
42.026249,-54.669998,22.592501,-0.759328,0.035624,-0.657702,Front_Raise_211805017
53.943748,-52.185001,25.716249,-0.814228,0.033001,-0.616466,Front_Raise_211805017
60.847500,-47.775002,26.110001,-0.866261,0.035258,-0.575352,Front_Raise_211805017
62.387501,-43.767502,24.928749,-0.900848,0.045567,-0.548451,Front_Raise_211805017
60.462502,-41.151249,24.552500,-0.919392,0.050447,-0.537349,Front_Raise_211805017
55.720001,-39.716251,24.928749,-0.922015,0.040138,-0.509228,Front_Raise_211805017
48.387501,-40.311249,25.795000,-0.922381,0.019459,-0.492636,Front_Raise_211805017
38.622501,-42.455002,26.985001,-0.925797,-0.001708,-0.476227,Front_Raise_211805017
20.711250,-44.721249,27.536249,-0.936777,-0.030256,-0.477386,Front_Raise_211805017
8.680000,-47.153751,27.002501,-0.948245,-0.042212,-0.481961,Front_Raise_211805017
-1.855000,-48.615002,25.506250,-0.958005,-0.049288,-0.492697,Front_Raise_211805017
-10.088750,-49.402500,22.898750,-0.974109,-0.056974,-0.511058,Front_Raise_211805017
-15.373750,-50.067501,20.238750,-0.980209,-0.066246,-0.535458,Front_Raise_211805017
-17.447500,-50.321251,17.692499,-0.980453,-0.073139,-0.564921,Front_Raise_211805017
-16.327499,-50.093750,15.715000,-0.973011,-0.079239,-0.599630,Front_Raise_211805017
-12.276250,-50.338749,15.776250,-0.961360,-0.085400,-0.625616,Front_Raise_211805017
-5.836250,-51.134998,17.053749,-0.940254,-0.088450,-0.661423,Front_Raise_211805017
2.765000,-51.415001,19.057501,-0.917623,-0.089548,-0.679418,Front_Raise_211805017
12.871250,-52.009998,21.761250,-0.887794,-0.084241,-0.685701,Front_Raise_211805017
29.767500,-50.933750,25.471251,-0.858087,-0.087962,-0.672769,Front_Raise_211805017
40.722500,-49.367500,28.700001,-0.850340,-0.098698,-0.639890,Front_Raise_211805017
48.326248,-46.908749,30.248751,-0.897493,-0.103456,-0.606035,Front_Raise_211805017
51.161251,-43.093750,29.583750,-0.943121,-0.096136,-0.579683,Front_Raise_211805017
49.367500,-38.928749,27.160000,-0.964471,-0.082045,-0.568032,Front_Raise_211805017
43.986252,-35.918751,22.933750,-0.964837,-0.075579,-0.563762,Front_Raise_211805017
36.233749,-33.915001,20.361250,-0.961970,-0.078568,-0.560956,Front_Raise_211805017
26.862499,-33.048752,17.753750,-0.957395,-0.088084,-0.557601,Front_Raise_211805017
17.001249,-32.567501,14.971250,-0.953674,-0.099308,-0.559431,Front_Raise_211805017
6.991250,-32.095001,11.611250,-0.953735,-0.102724,-0.567849,Front_Raise_211805017
-1.391250,-31.587500,7.805000,-0.953796,-0.092781,-0.583526,Front_Raise_211805017
-8.758750,-31.123751,4.060000,-0.949099,-0.069479,-0.600728,Front_Raise_211805017
-9.292500,-30.415001,1.365000,-0.944646,-0.053863,-0.617808,Front_Raise_211805017
-6.475000,-30.178749,-0.157500,-0.937875,-0.042822,-0.635132,Front_Raise_211805017
-1.006250,-29.601250,-0.236250,-0.927932,-0.032635,-0.645624,Front_Raise_211805017
6.308750,-29.111250,1.006250,-0.918965,-0.021533,-0.653188,Front_Raise_211805017
14.568750,-29.163750,4.383750,-0.912926,-0.008723,-0.660081,Front_Raise_211805017
23.108749,-28.866249,6.868750,-0.911096,0.004575,-0.668011,Front_Raise_211805017
31.535000,-28.096251,9.135000,-0.900299,0.013359,-0.670024,Front_Raise_211805017
39.191250,-25.007500,11.287500,-0.881389,0.024888,-0.670939,Front_Raise_211805017
45.342499,-23.817499,13.361250,-0.862723,0.040626,-0.694119,Front_Raise_211805017
52.508751,-25.865000,14.428750,-0.863699,0.040748,-0.692838,Front_Raise_211805017
54.048752,-27.798750,15.128750,-0.865895,0.018178,-0.671183,Front_Raise_211805017
52.639999,-26.705000,16.003750,-0.861625,0.005612,-0.660386,Front_Raise_211805017
50.303749,-24.045000,16.590000,-0.868274,-0.008296,-0.645685,Front_Raise_211805017
47.626251,-18.681250,16.450001,-0.883402,-0.016287,-0.628361,Front_Raise_211805017
44.467499,-11.173750,15.058750,-0.897127,-0.022082,-0.607194,Front_Raise_211805017
41.632500,-3.500000,10.893750,-0.908717,-0.028304,-0.580903,Front_Raise_211805017
38.316250,3.018750,7.761250,-0.919819,-0.039345,-0.551989,Front_Raise_211805017
34.116249,10.482500,4.821250,-0.926529,-0.045201,-0.507215,Front_Raise_211805017
29.102501,12.591250,3.045000,-0.929640,-0.046665,-0.476471,Front_Raise_211805017
23.292500,13.335000,1.671250,-0.937082,-0.045750,-0.453962,Front_Raise_211805017
15.242500,13.335000,0.638750,-0.946049,-0.042273,-0.435479,Front_Raise_211805017
9.126250,13.370000,0.000000,-0.951356,-0.040809,-0.417484,Front_Raise_211805017
4.445000,13.282500,-1.032500,-0.952210,-0.038674,-0.399672,Front_Raise_211805017
0.175000,13.308750,-2.065000,-0.950075,-0.040870,-0.384300,Front_Raise_211805017
-3.701250,13.116250,-3.176250,-0.946293,-0.041541,-0.370453,Front_Raise_211805017
-7.253750,12.582500,-4.952500,-0.940681,-0.044103,-0.359656,Front_Raise_211805017
-10.613750,11.882500,-5.923750,-0.936838,-0.043554,-0.348066,Front_Raise_211805017
-13.553750,10.316250,-6.685000,-0.934947,-0.041175,-0.341112,Front_Raise_211805017
-15.942500,8.566250,-7.446250,-0.933727,-0.037698,-0.333304,Front_Raise_211805017
-17.500000,5.416250,-7.857500,-0.929945,-0.039894,-0.330010,Front_Raise_211805017
-18.847500,3.307500,-8.111250,-0.927810,-0.060817,-0.327326,Front_Raise_211805017
-19.941250,1.688750,-8.207500,-0.922442,-0.049471,-0.324215,Front_Raise_211805017
-19.888750,0.245000,-7.901250,-0.917562,-0.047702,-0.323422,Front_Raise_211805017
-19.416250,-1.085000,-7.533750,-0.916952,-0.044713,-0.328485,Front_Raise_211805017
-18.366249,-1.855000,-7.472500,-0.917257,-0.040138,-0.337208,Front_Raise_211805017
-16.983749,-2.677500,-7.542500,-0.908900,-0.029524,-0.343674,Front_Raise_211805017
-15.653750,-3.150000,-4.698750,-0.903044,-0.013908,-0.347761,Front_Raise_211805017
-14.691250,-3.622500,-5.346250,-0.903227,-0.001037,-0.358619,Front_Raise_211805017
-13.772500,-3.955000,-4.278750,-0.907680,0.009028,-0.375943,Front_Raise_211805017
-13.396250,-2.240000,-3.421250,-0.905850,0.015189,-0.395890,Front_Raise_211805017
