gyro_x,gyro_y,gyro_z,accel_x,accel_y,accel_z,Label
15.583750,10.535000,82.477501,-1.112030,0.007503,-0.226920,Walking_221805084
10.298750,12.083750,82.346252,-1.107516,-0.006161,-0.240462,Walking_221805084
4.165000,13.256250,81.611252,-1.106845,-0.014579,-0.251076,Walking_221805084
-3.473750,14.717500,80.368752,-1.108797,-0.017019,-0.267607,Walking_221805084
-6.457500,16.353750,79.555000,-1.109102,-0.029097,-0.277916,Walking_221805084
-8.102500,17.360001,78.653748,-1.114043,-0.031842,-0.287066,Walking_221805084
-8.610000,17.998751,77.997498,-1.119838,-0.032452,-0.296521,Walking_221805084
-7.507500,17.517500,77.612503,-1.118923,-0.038735,-0.307196,Walking_221805084
-4.462500,16.450001,77.419998,-1.112518,-0.044286,-0.314760,Walking_221805084
-0.175000,15.163750,77.699997,-1.101782,-0.040626,-0.316041,Walking_221805084
4.847500,13.133750,78.548752,-1.094340,-0.040199,-0.315736,Walking_221805084
10.255000,10.815000,79.686249,-1.079700,-0.043676,-0.314638,Walking_221805084
16.030001,6.615000,80.963753,-1.059570,-0.048800,-0.313113,Walking_221805084
21.647499,3.972500,82.425003,-1.039684,-0.049349,-0.309636,Walking_221805084
29.093750,1.330000,83.894997,-1.021750,-0.055693,-0.305549,Walking_221805084
32.077499,-0.306250,85.224998,-1.000156,-0.056913,-0.303475,Walking_221805084
33.512501,-1.417500,86.388748,-0.960689,-0.060573,-0.301340,Walking_221805084
33.880001,-1.671250,87.403748,-0.953430,-0.063257,-0.302011,Walking_221805084
33.582500,-0.743750,88.016251,-0.946659,-0.076372,-0.309392,Walking_221805084
32.523750,1.093750,87.876251,-0.934154,-0.095343,-0.311832,Walking_221805084
30.738750,3.788750,85.321251,-0.921222,-0.112057,-0.311832,Walking_221805084
28.498751,6.711250,82.503754,-0.908107,-0.121390,-0.313662,Walking_221805084
26.110001,12.477500,79.581253,-0.889746,-0.123891,-0.320372,Walking_221805084
23.852501,14.568750,77.297501,-0.874008,-0.116266,-0.323727,Walking_221805084
22.190001,17.254999,76.431252,-0.863028,-0.106384,-0.325069,Walking_221805084
22.137501,18.838751,77.087502,-0.853817,-0.102480,-0.320616,Walking_221805084
24.062500,20.422501,78.120003,-0.848144,-0.098698,-0.308843,Walking_221805084
27.037500,21.594999,79.187500,-0.846375,-0.095282,-0.292617,Walking_221805084
