gyro_x,gyro_y,gyro_z,accel_x,accel_y,accel_z,Label
-0.035000,56.349998,3.701250,0.844545,-0.058682,0.844484,Front_Raise_211805053
-0.848750,57.312500,2.966250,0.855220,-0.059475,0.842044,Front_Raise_211805053
-1.312500,57.942501,3.552500,0.869921,-0.052277,0.847778,Front_Raise_211805053
-1.408750,59.097500,4.681250,0.876997,-0.044530,0.857904,Front_Raise_211805053
-1.408750,60.147499,5.127500,0.886818,-0.039589,0.861686,Front_Raise_211805053
-0.997500,61.451248,5.818750,0.893223,-0.034587,0.870043,Front_Raise_211805053
-0.813750,62.553749,6.011250,0.891942,-0.035563,0.871019,Front_Raise_211805053
-1.050000,63.105000,5.433750,0.889502,-0.037515,0.873093,Front_Raise_211805053
-1.907500,63.927502,4.488750,0.889563,-0.042639,0.871690,Front_Raise_211805053
-3.386250,64.653748,3.246250,0.881389,-0.051423,0.859795,Front_Raise_211805053
-5.223750,65.834999,1.610000,0.879315,-0.057096,0.850035,Front_Raise_211805053
-6.973750,67.129997,0.323750,0.882487,-0.053985,0.830820,Front_Raise_211805053
-8.566250,68.792503,-0.096250,0.895480,-0.046116,0.820755,Front_Raise_211805053
-9.642500,70.297501,0.560000,0.910974,-0.038369,0.820023,Front_Raise_211805053
-10.298750,72.555000,2.056250,0.919819,-0.034282,0.819047,Front_Raise_211805053
-10.036250,73.570000,2.948750,0.921222,-0.032635,0.808494,Front_Raise_211805053
-8.951250,74.138748,3.710000,0.918050,-0.033611,0.796416,Front_Raise_211805053
-6.930000,73.788750,3.867500,0.920673,-0.040931,0.795562,Front_Raise_211805053
-6.781250,73.123749,5.468750,0.922991,-0.036661,0.810873,Front_Raise_211805053
-7.315000,72.493752,6.930000,0.920673,-0.034282,0.822036,Front_Raise_211805053
-7.262500,72.205002,7.971250,0.917257,-0.037881,0.826611,Front_Raise_211805053
-6.868750,71.889999,8.058750,0.918233,-0.047763,0.831308,Front_Raise_211805053
-6.300000,71.557503,9.047500,0.919514,-0.047885,0.843142,Front_Raise_211805053
-6.002500,70.962502,10.132500,0.911584,-0.043188,0.857965,Front_Raise_211805053
-5.888750,70.358749,11.340000,0.900482,-0.040260,0.872117,Front_Raise_211805053
-6.483750,70.481247,12.153750,0.889197,-0.042456,0.871995,Front_Raise_211805053
-7.735000,71.032501,12.311250,0.876753,-0.041175,0.870653,Front_Raise_211805053
-11.112500,71.855003,12.188750,0.865773,-0.039772,0.873337,Front_Raise_211805053
-10.946250,72.222504,11.768750,0.857843,-0.033367,0.877668,Front_Raise_211805053
-12.223750,72.528748,11.471250,0.846070,-0.024400,0.876021,Front_Raise_211805053
-13.562500,72.887497,10.360000,0.842471,-0.011407,0.878095,Front_Raise_211805053
-14.140000,73.412498,9.423750,0.844118,-0.004453,0.882609,Front_Raise_211805053
-14.463750,73.998749,8.163750,0.843691,0.000305,0.881145,Front_Raise_211805053
-13.973750,74.917503,6.895000,0.839482,0.001769,0.870958,Front_Raise_211805053
-12.915000,75.608749,6.308750,0.835456,0.002074,0.860527,Front_Raise_211805053
-11.506250,76.142502,6.571250,0.837591,0.003416,0.861442,Front_Raise_211805053
-10.500000,76.868752,7.210000,0.831796,0.004880,0.863211,Front_Raise_211805053
-9.257500,77.796249,8.067500,0.823866,0.001098,0.859917,Front_Raise_211805053
-6.930000,78.942497,8.155000,0.818864,-0.012810,0.857050,Front_Raise_211805053
-5.232500,79.642502,8.513750,0.817461,-0.020435,0.859185,Front_Raise_211805053
-4.156250,80.254997,8.785000,0.815631,-0.029890,0.863394,Front_Raise_211805053
-3.421250,80.464996,9.056250,0.819291,-0.040626,0.866383,Front_Raise_211805053
-3.325000,80.613747,9.738750,0.816729,-0.050264,0.870836,Front_Raise_211805053
-3.596250,80.587502,10.263750,0.807823,-0.057096,0.872178,Front_Raise_211805053
-4.383750,80.535004,9.887500,0.797819,-0.063989,0.867176,Front_Raise_211805053
-5.888750,80.184998,9.222500,0.795806,-0.069052,0.860649,Front_Raise_211805053
-7.831250,79.747498,9.275000,0.798673,-0.072346,0.867237,Front_Raise_211805053
-10.185000,78.889999,9.703750,0.798551,-0.068015,0.875472,Front_Raise_211805053
-12.223750,78.014999,10.430000,0.794769,-0.057950,0.875167,Front_Raise_211805053
-14.087500,77.516251,9.913750,0.790499,-0.045689,0.866688,Front_Raise_211805053
-14.796250,77.629997,9.695000,0.786290,-0.037820,0.863089,Front_Raise_211805053
-15.802500,77.481247,9.388750,0.779153,-0.029646,0.861930,Front_Raise_211805053
-16.266251,77.402496,9.493750,0.775615,-0.024034,0.856440,Front_Raise_211805053
-16.598749,77.367500,9.415000,0.775859,-0.021960,0.850706,Front_Raise_211805053
-16.021250,77.358749,9.511250,0.774639,-0.021472,0.845216,Front_Raise_211805053
-14.682500,77.691254,9.528750,0.775554,-0.022021,0.839177,Front_Raise_211805053
-12.538750,77.586250,10.036250,0.771650,-0.023180,0.835212,Front_Raise_211805053
-9.957500,77.201248,11.165000,0.763842,-0.027572,0.829417,Front_Raise_211805053
-7.393750,76.606247,12.626250,0.758474,-0.035197,0.832223,Front_Raise_211805053
-5.530000,76.072502,13.938750,0.752191,-0.045994,0.844301,Front_Raise_211805053
-4.296250,75.153748,15.443750,0.742980,-0.055571,0.856684,Front_Raise_211805053
-4.208750,74.121246,15.758750,0.736453,-0.067283,0.866200,Front_Raise_211805053
-4.558750,72.922501,15.662500,0.722484,-0.078080,0.871141,Front_Raise_211805053
-5.521250,71.653748,15.557500,0.705709,-0.084363,0.875594,Front_Raise_211805053
-7.043750,70.411247,14.595000,0.690215,-0.087535,0.874618,Front_Raise_211805053
-9.100000,69.247498,13.527500,0.681736,-0.093391,0.873581,Front_Raise_211805053
-11.935000,68.267502,13.020000,0.680089,-0.097234,0.883097,Front_Raise_211805053
-15.303750,67.121246,12.521250,0.674538,-0.097417,0.888709,Front_Raise_211805053
-18.803749,64.478752,11.182500,0.666730,-0.093208,0.888160,Front_Raise_211805053
-21.568750,62.483749,9.712500,0.664778,-0.085522,0.883524,Front_Raise_211805053
-26.180000,60.681252,8.330000,0.661728,-0.072163,0.881450,Front_Raise_211805053
-26.827499,59.360001,7.805000,0.657336,-0.061183,0.875289,Front_Raise_211805053
-27.501249,59.220001,7.525000,0.650016,-0.052826,0.862113,Front_Raise_211805053
-26.932501,59.990002,7.323750,0.634095,-0.048312,0.841007,Front_Raise_211805053
-25.077499,62.055000,7.612500,0.626287,-0.047763,0.819779,Front_Raise_211805053
-22.251249,64.058746,8.120000,0.626653,-0.042639,0.808189,Front_Raise_211805053
-19.127501,65.817497,10.570000,0.628544,-0.032391,0.808189,Front_Raise_211805053
-15.522500,66.867500,12.985000,0.628605,-0.025193,0.810446,Front_Raise_211805053
-11.707500,68.022499,14.595000,0.623298,-0.023729,0.813252,Front_Raise_211805053
-7.463750,69.571251,15.268750,0.618052,-0.028914,0.813984,Front_Raise_211805053
-3.806250,70.367500,15.776250,0.611708,-0.036295,0.818071,Front_Raise_211805053
-0.315000,70.726250,15.837500,0.610549,-0.055144,0.825818,Front_Raise_211805053
0.455000,70.778748,16.467501,0.604327,-0.067344,0.832467,Front_Raise_211805053
0.533750,70.385002,16.773750,0.581391,-0.082899,0.838445,Front_Raise_211805053
-0.052500,69.492500,17.036249,0.580781,-0.095709,0.838872,Front_Raise_211805053
-1.435000,67.978752,16.231251,0.569313,-0.105591,0.838140,Front_Raise_211805053
-3.097500,66.202499,13.693750,0.561139,-0.110105,0.836127,Front_Raise_211805053
-4.873750,64.574997,15.137500,0.552355,-0.109068,0.831491,Front_Raise_211805053
-6.702500,62.658749,14.603750,0.541436,-0.102541,0.823256,Front_Raise_211805053
-8.373750,61.276249,14.306250,0.536007,-0.095038,0.814289,Front_Raise_211805053
-9.607500,59.543751,14.148750,0.530883,-0.086254,0.808860,Front_Raise_211805053
-10.473750,58.939999,14.087500,0.521977,-0.077470,0.804102,Front_Raise_211805053
-9.887500,58.301250,14.113750,0.515938,-0.068137,0.799100,Front_Raise_211805053
-8.513750,57.889999,14.236250,0.514108,-0.064355,0.804895,Front_Raise_211805053
-6.825000,57.102501,14.857500,0.500383,-0.060634,0.815509,Front_Raise_211805053
-4.935000,56.621250,15.811250,0.510204,-0.060268,0.821548,Front_Raise_211805053
-2.835000,55.658749,16.458750,0.498065,-0.060939,0.828319,Front_Raise_211805053
-0.831250,54.950001,17.141251,0.481290,-0.063257,0.836737,Front_Raise_211805053
0.761250,53.733749,17.010000,0.460367,-0.063623,0.842959,Front_Raise_211805053
2.371250,52.779999,16.493750,0.439261,-0.056181,0.848998,Front_Raise_211805053
3.753750,51.983749,15.373750,0.415593,-0.051301,0.856013,Front_Raise_211805053
5.197500,52.325001,14.043750,0.397110,-0.052765,0.854305,Front_Raise_211805053
6.413750,53.716251,12.775000,0.386801,-0.075701,0.854610,Front_Raise_211805053
7.630000,54.871250,12.538750,0.383019,-0.072163,0.858697,Front_Raise_211805053
8.102500,56.000000,12.477500,0.383934,-0.079666,0.867420,Front_Raise_211805053
8.356250,56.761250,13.273750,0.386984,-0.086376,0.874496,Front_Raise_211805053
8.242500,57.408749,13.763750,0.387777,-0.089731,0.882609,Front_Raise_211805053
7.577500,57.706249,14.297500,0.383324,-0.092110,0.887184,Front_Raise_211805053
6.291250,57.933750,14.350000,0.379237,-0.092659,0.893101,Front_Raise_211805053
4.690000,57.566250,14.061250,0.375089,-0.090585,0.898530,Front_Raise_211805053
2.948750,57.312500,13.142500,0.376187,-0.090890,0.903410,Front_Raise_211805053
1.347500,55.973751,12.136250,0.374601,-0.088084,0.902861,Front_Raise_211805053
-0.385000,54.941250,11.305000,0.373015,-0.089914,0.901336,Front_Raise_211805053
-4.191250,53.707500,10.543750,0.369111,-0.096380,0.897859,Front_Raise_211805053
-4.445000,52.272499,10.517500,0.364170,-0.095770,0.897859,Front_Raise_211805053
-6.028750,50.277500,10.377500,0.345748,-0.092232,0.899262,Front_Raise_211805053
-7.166250,47.775002,10.806250,0.357521,-0.088572,0.900055,Front_Raise_211805053
-8.137500,45.605000,10.648750,0.354654,-0.082777,0.903105,Front_Raise_211805053
-8.855000,43.417500,11.025000,0.347151,-0.077531,0.905484,Front_Raise_211805053
-9.555000,41.501251,10.745000,0.339282,-0.069174,0.910303,Front_Raise_211805053
-9.931250,39.628750,10.307500,0.328668,-0.066978,0.908595,Front_Raise_211805053
-10.246250,38.517502,9.581250,0.312198,-0.068625,0.899506,Front_Raise_211805053
-10.535000,38.272499,9.143750,0.300364,-0.070211,0.887916,Front_Raise_211805053
-10.955000,38.744999,8.671250,0.293227,-0.067710,0.885659,Front_Raise_211805053
-10.806250,39.322498,8.627500,0.287493,-0.060695,0.886147,Front_Raise_211805053
-10.053750,40.223751,9.126250,0.277916,-0.059841,0.887123,Front_Raise_211805053
-8.890000,40.477501,9.082500,0.277489,-0.056852,0.890478,Front_Raise_211805053
-7.612500,40.696251,8.968750,0.278953,-0.060207,0.898164,Front_Raise_211805053
-6.212500,40.713749,8.303750,0.278831,-0.065392,0.903471,Front_Raise_211805053
-4.663750,40.599998,7.735000,0.274378,-0.074725,0.912072,Front_Raise_211805053
-3.526250,40.171249,7.105000,0.267668,-0.088267,0.913597,Front_Raise_211805053
-2.738750,39.716251,6.903750,0.261446,-0.099674,0.912743,Front_Raise_211805053
-2.520000,39.138748,6.833750,0.257847,-0.112911,0.922930,Front_Raise_211805053
-3.255000,38.867500,7.262500,0.255773,-0.122183,0.929457,Front_Raise_211805053
-4.593750,38.421249,7.192500,0.258274,-0.133041,0.935374,Front_Raise_211805053
-7.507500,37.826248,7.332500,0.262239,-0.140361,0.939949,Front_Raise_211805053
-9.738750,37.091251,6.973750,0.270047,-0.143960,0.946598,Front_Raise_211805053
-12.075000,36.119999,6.938750,0.269376,-0.148047,0.950990,Front_Raise_211805053
-14.218750,35.358749,6.973750,0.260531,-0.153232,0.945195,Front_Raise_211805053
-16.222500,34.168751,6.965000,0.249795,-0.149206,0.933117,Front_Raise_211805053
-18.068750,33.048752,7.306250,0.240523,-0.138775,0.923784,Front_Raise_211805053
-19.827499,31.902500,7.446250,0.228567,-0.127795,0.917562,Front_Raise_211805053
-21.315001,31.832500,7.647500,0.218441,-0.120170,0.905118,Front_Raise_211805053
-21.752501,32.646252,7.673750,0.210633,-0.114985,0.882365,Front_Raise_211805053
-21.358749,33.678749,7.805000,0.202886,-0.111386,0.872605,Front_Raise_211805053
-20.037500,34.501251,7.813750,0.200507,-0.093452,0.864492,Front_Raise_211805053
-17.167500,35.472500,8.513750,0.198372,-0.082472,0.861381,Front_Raise_211805053
-14.726250,36.916248,9.073750,0.201117,-0.075823,0.857538,Front_Raise_211805053
-11.742500,38.281250,10.001250,0.202825,-0.076067,0.855525,Front_Raise_211805053
-8.907500,39.436249,10.403750,0.203923,-0.081008,0.852414,Front_Raise_211805053
-6.072500,40.040001,11.165000,0.203130,-0.081557,0.848571,Front_Raise_211805053
-3.788750,40.328751,11.725000,0.202886,-0.085766,0.850279,Front_Raise_211805053
-2.091250,39.935001,11.856250,0.202642,-0.089914,0.848449,Front_Raise_211805053
-0.936250,39.375000,12.092500,0.202520,-0.096380,0.854305,Front_Raise_211805053
-0.297500,36.881248,12.171250,0.196542,-0.095648,0.858758,Front_Raise_211805053
-0.402500,34.816250,12.057500,0.188978,-0.093208,0.864065,Front_Raise_211805053
-0.901250,32.445000,11.182500,0.177754,-0.090768,0.866139,Front_Raise_211805053
-1.951250,30.511250,10.018750,0.169275,-0.092354,0.868213,Front_Raise_211805053
-2.528750,28.603750,9.205000,0.167201,-0.093574,0.871263,Front_Raise_211805053
-2.878750,26.976250,8.802500,0.160430,-0.092659,0.876631,Front_Raise_211805053
-3.097500,24.920000,8.505000,0.152439,-0.087596,0.874313,Front_Raise_211805053
-2.975000,23.336250,8.470000,0.141398,-0.083326,0.868091,Front_Raise_211805053
-2.520000,22.312500,7.542500,0.131577,-0.081923,0.858209,Front_Raise_211805053
-1.531250,21.551250,7.560000,0.125355,-0.080947,0.856989,Front_Raise_211805053
-0.227500,21.245001,7.507500,0.121085,-0.077104,0.859124,Front_Raise_211805053
1.443750,21.061251,8.128750,0.122610,-0.077226,0.871202,Front_Raise_211805053
3.237500,21.280001,8.610000,0.122854,-0.079788,0.883463,Front_Raise_211805053
6.002500,21.717501,9.572500,0.119560,-0.087535,0.898530,Front_Raise_211805053
7.367500,21.971251,10.027500,0.110471,-0.095770,0.906948,Front_Raise_211805053
8.120000,21.857500,10.132500,0.080825,-0.104127,0.914695,Front_Raise_211805053
7.743750,22.190001,9.537500,0.081313,-0.111386,0.918416,Front_Raise_211805053
6.580000,22.102501,8.610000,0.077775,-0.116754,0.919575,Front_Raise_211805053
4.917500,22.898750,7.577500,0.078324,-0.119804,0.919270,Front_Raise_211805053
3.517500,23.572500,6.308750,0.088816,-0.123159,0.925309,Front_Raise_211805053
2.187500,23.642500,6.422500,0.100101,-0.124135,0.935008,Front_Raise_211805053
-0.008750,19.897499,7.026250,0.103639,-0.122244,0.945805,Front_Raise_211805053
-1.260000,18.830000,6.615000,0.096136,-0.127185,0.938302,Front_Raise_211805053
-2.327500,17.867500,5.188750,0.084302,-0.127856,0.928420,Front_Raise_211805053
-3.491250,17.097500,4.156250,0.081374,-0.129930,0.921771,Front_Raise_211805053
-4.830000,16.546249,3.596250,0.081374,-0.127490,0.915549,Front_Raise_211805053
-5.722500,16.082500,3.508750,0.076128,-0.126026,0.906826,Front_Raise_211805053
-6.387500,16.126249,3.727500,0.066246,-0.120048,0.894626,Front_Raise_211805053
