gyro_x,gyro_y,gyro_z,accel_x,accel_y,accel_z,Label
27.816250,99.802498,-17.867500,0.668804,-0.336781,0.569679,Biceps_Curl_211805014
34.597500,99.294998,-19.757500,0.666974,-0.326289,0.606523,Biceps_Curl_211805014
37.345001,99.618752,-20.623751,0.678564,-0.307196,0.631106,Biceps_Curl_211805014
34.028751,100.415001,-20.676250,0.679113,-0.300608,0.636230,Biceps_Curl_211805014
29.242500,102.593750,-20.676250,0.672647,-0.302133,0.633424,Biceps_Curl_211805014
24.045000,105.892502,-20.632500,0.654469,-0.305671,0.636535,Biceps_Curl_211805014
18.462500,109.926247,-20.965000,0.647393,-0.304146,0.632570,Biceps_Curl_211805014
13.063750,113.548752,-21.078751,0.630740,-0.308843,0.627873,Biceps_Curl_211805014
8.898750,116.550003,-23.038750,0.624518,-0.312930,0.628056,Biceps_Curl_211805014
6.938750,119.070000,-24.605000,0.624701,-0.301767,0.635803,Biceps_Curl_211805014
6.728750,120.023750,-25.313749,0.633729,-0.284260,0.668987,Biceps_Curl_211805014
7.306250,118.553749,-24.937500,0.635254,-0.274378,0.664168,Biceps_Curl_211805014
8.881250,116.235001,-23.905001,0.633607,-0.269864,0.681431,Biceps_Curl_211805014
15.041250,113.373749,-23.353750,0.639585,-0.243695,0.717299,Biceps_Curl_211805014
20.711250,108.281250,-22.977501,0.647637,-0.222650,0.752313,Biceps_Curl_211805014
25.926250,102.383751,-20.973749,0.651541,-0.196969,0.774090,Biceps_Curl_211805014
29.942499,94.823753,-17.587500,0.653554,-0.182512,0.782447,Biceps_Curl_211805014
32.445000,88.943748,-13.597500,0.631777,-0.194773,0.778238,Biceps_Curl_211805014
34.072498,86.301247,-11.322500,0.610793,-0.221430,0.788059,Biceps_Curl_211805014
35.192501,86.791252,-10.745000,0.602253,-0.226188,0.817705,Biceps_Curl_211805014
34.895000,88.497498,-10.272500,0.577609,-0.229909,0.857111,Biceps_Curl_211805014
31.850000,92.793747,-10.718750,0.559736,-0.249307,0.916037,Biceps_Curl_211805014
24.438749,95.794998,-11.471250,0.562786,-0.267119,0.929335,Biceps_Curl_211805014
12.398750,100.292503,-12.057500,0.572058,-0.273280,0.923296,Biceps_Curl_211805014
-7.061250,105.288750,-12.171250,0.578951,-0.256505,0.910303,Biceps_Curl_211805014
-18.147499,110.118752,-11.952500,0.576023,-0.263764,0.896273,Biceps_Curl_211805014
-25.200001,113.478752,-12.320000,0.567605,-0.267424,0.879742,Biceps_Curl_211805014
-27.807501,114.476250,-12.661250,0.565287,-0.267119,0.863455,Biceps_Curl_211805014
