gyro_x,gyro_y,gyro_z,accel_x,accel_y,accel_z,Label
3.473750,-51.126251,9.458750,0.126087,-0.261873,-1.033584,Biceps_Curl_211805108
3.972500,-51.432499,8.688750,0.121451,-0.263093,-1.026081,Biceps_Curl_211805108
4.208750,-50.951248,8.321250,0.119743,-0.270474,-1.027484,Biceps_Curl_211805108
4.287500,-49.306252,8.242500,0.118767,-0.275964,-1.036878,Biceps_Curl_211805108
4.375000,-47.048752,9.275000,0.117852,-0.282857,-1.050542,Biceps_Curl_211805108
4.576250,-44.528751,10.727500,0.119194,-0.287249,-1.076528,Biceps_Curl_211805108
4.690000,-41.781250,12.556250,0.122061,-0.289933,-1.081286,Biceps_Curl_211805108
4.681250,-40.932499,14.857500,0.125538,-0.294020,-1.095438,Biceps_Curl_211805108
4.121250,-40.810001,16.712500,0.126087,-0.294691,-1.114226,Biceps_Curl_211805108
2.003750,-41.273750,18.051250,0.119621,-0.288652,-1.131245,Biceps_Curl_211805108
0.726250,-42.192501,18.042500,0.112972,-0.278831,-1.150582,Biceps_Curl_211805108
0.078750,-43.119999,17.718750,0.109068,-0.266753,-1.169309,Biceps_Curl_211805108
0.315000,-44.546249,17.368750,0.114131,-0.257176,-1.181143,Biceps_Curl_211805108
1.601250,-46.514999,17.998751,0.119255,-0.250710,-1.188097,Biceps_Curl_211805108
3.255000,-49.498749,19.022499,0.118584,-0.247599,-1.185474,Biceps_Curl_211805108
5.127500,-53.488750,19.092501,0.116327,-0.245830,-1.182241,Biceps_Curl_211805108
6.571250,-60.305000,18.716249,0.106567,-0.243573,-1.166930,Biceps_Curl_211805108
6.886250,-64.461250,17.867500,0.096990,-0.244915,-1.138382,Biceps_Curl_211805108
6.483750,-67.900002,16.975000,0.087596,-0.242719,-1.120448,Biceps_Curl_211805108
3.062500,-70.236252,16.397499,0.081923,-0.248758,-1.107943,Biceps_Curl_211805108
2.511250,-71.461250,16.660000,0.070638,-0.252235,-1.099342,Biceps_Curl_211805108
1.015000,-72.406250,16.975000,0.049898,-0.253028,-1.088545,Biceps_Curl_211805108
