gyro_x,gyro_y,gyro_z,accel_x,accel_y,accel_z,Label
41.982498,-55.046249,29.049999,0.406016,0.076494,1.081347,Lateral_Raise_211805044
44.441250,-54.363750,28.139999,0.426146,0.074847,1.069818,Lateral_Raise_211805044
37.843750,-55.842499,28.350000,0.384849,0.075945,1.094340,Lateral_Raise_211805044
28.420000,-58.695000,26.267500,0.366366,0.096990,1.092754,Lateral_Raise_211805044
21.568750,-62.055000,23.607500,0.350872,0.122244,1.072868,Lateral_Raise_211805044
15.933750,-64.032501,20.571251,0.317444,0.132553,1.036024,Lateral_Raise_211805044
12.363750,-64.723747,16.975000,0.325496,0.155306,0.997228,Lateral_Raise_211805044
11.261250,-63.595001,13.991250,0.339831,0.166042,0.954284,Lateral_Raise_211805044
13.133750,-61.853748,12.573750,0.364414,0.178181,0.927322,Lateral_Raise_211805044
17.674999,-60.593750,11.900000,0.394792,0.169763,0.910669,Lateral_Raise_211805044
23.555000,-59.648750,10.885000,0.427122,0.148962,0.903471,Lateral_Raise_211805044
29.391251,-57.391251,10.640000,0.467992,0.125050,0.905362,Lateral_Raise_211805044
34.772499,-55.580002,12.320000,0.509594,0.096990,0.920002,Lateral_Raise_211805044
39.917500,-54.661251,15.330000,0.555222,0.057401,0.954162,Lateral_Raise_211805044
45.482498,-54.958752,18.663750,0.578280,0.025193,0.994483,Lateral_Raise_211805044
46.873749,-56.533749,21.603750,0.575108,0.010065,1.027606,Lateral_Raise_211805044
44.913750,-58.029999,23.642500,0.556259,-0.004392,1.062742,Lateral_Raise_211805044
40.223751,-59.797501,24.325001,0.536068,-0.004697,1.086227,Lateral_Raise_211805044
33.381248,-61.547501,24.465000,0.504592,0.016958,1.089460,Lateral_Raise_211805044
26.153749,-63.813751,22.837500,0.480680,0.049166,1.079334,Lateral_Raise_211805044
19.459999,-65.108749,21.070000,0.467382,0.091561,1.060119,Lateral_Raise_211805044
14.988750,-65.730003,19.267500,0.456341,0.129686,1.018822,Lateral_Raise_211805044
12.477500,-65.502502,17.281250,0.449814,0.158112,0.987834,Lateral_Raise_211805044
12.223750,-64.706253,15.400000,0.452437,0.179279,0.964654,Lateral_Raise_211805044
13.921250,-63.183750,14.148750,0.466223,0.187026,0.949953,Lateral_Raise_211805044
18.917500,-61.608749,13.518750,0.481778,0.169580,0.931714,Lateral_Raise_211805044
