gyro_x,gyro_y,gyro_z,accel_x,accel_y,accel_z,Label
-1.172500,-3.438750,0.866250,0.184220,-0.279868,0.983442,Sitting_211805048
-1.225000,-3.447500,0.840000,0.184464,-0.280661,0.983259,Sitting_211805048
-1.338750,-3.447500,0.752500,0.183366,-0.279624,0.980514,Sitting_211805048
-1.496250,-3.368750,0.778750,0.184891,-0.280173,0.979538,Sitting_211805048
-1.566250,-3.211250,0.857500,0.185806,-0.279746,0.978135,Sitting_211805048
-1.172500,-3.421250,0.866250,0.186111,-0.282308,0.973987,Sitting_211805048
-0.848750,-3.255000,1.146250,0.187514,-0.283711,0.973987,Sitting_211805048
-0.245000,-3.500000,1.207500,0.187087,-0.284260,0.975817,Sitting_211805048
0.280000,-3.246250,1.435000,0.185989,-0.283894,0.976366,Sitting_211805048
0.840000,-3.395000,1.531250,0.184891,-0.283650,0.978257,Sitting_211805048
0.980000,-3.237500,1.750000,0.186904,-0.285358,0.978562,Sitting_211805048
1.233750,-3.062500,1.872500,0.184464,-0.285968,0.980880,Sitting_211805048
1.190000,-2.975000,1.907500,0.184281,-0.280173,0.979050,Sitting_211805048
0.971250,-3.080000,1.592500,0.183671,-0.280417,0.978318,Sitting_211805048
0.813750,-3.106250,1.531250,0.184098,-0.279075,0.978867,Sitting_211805048
0.437500,-3.036250,1.426250,0.184464,-0.281271,0.977769,Sitting_211805048
0.280000,-3.255000,1.207500,0.185440,-0.280783,0.977525,Sitting_211805048
-0.026250,-3.202500,1.251250,0.183305,-0.280417,0.978989,Sitting_211805048
-0.078750,-3.570000,1.050000,0.183000,-0.278770,0.980209,Sitting_211805048
-0.297500,-3.447500,1.225000,0.183305,-0.280600,0.980514,Sitting_211805048
-0.612500,-3.710000,1.155000,0.183244,-0.278282,0.981368,Sitting_211805048
-0.656250,-3.648750,1.067500,0.184159,-0.281027,0.983747,Sitting_211805048
-0.682500,-3.482500,1.085000,0.185867,-0.282430,0.999363,Sitting_211805048
-0.805000,-3.552500,0.971250,0.186721,-0.280600,0.983198,Sitting_211805048
-0.883750,-3.543750,1.006250,0.186965,-0.280234,0.982039,Sitting_211805048
-0.840000,-3.368750,1.067500,0.184952,-0.281454,0.980819,Sitting_211805048
-0.700000,-3.255000,1.006250,0.184281,-0.281515,0.978745,Sitting_211805048
-0.393750,-2.992500,1.146250,0.184769,-0.283223,0.976549,Sitting_211805048
