gyro_x,gyro_y,gyro_z,accel_x,accel_y,accel_z,Label
-23.791250,-21.787500,-72.152496,1.349808,-0.071370,0.217831,Walking_211805054
-34.702499,-24.674999,-70.218750,1.319064,-0.096746,0.225212,Walking_211805054
-47.118752,-27.623751,-67.410004,1.283440,-0.120597,0.231922,Walking_211805054
-59.858749,-31.482500,-62.466251,1.241838,-0.145058,0.238022,Walking_211805054
-72.782501,-36.076248,-58.423752,1.199077,-0.165493,0.239852,Walking_211805054
-85.881248,-40.678749,-54.048752,1.150948,-0.181780,0.239913,Walking_211805054
-99.014999,-47.363750,-49.866249,1.101477,-0.194224,0.235643,Walking_211805054
-111.684998,-50.968750,-45.788750,1.054995,-0.200629,0.227591,Walking_211805054
-122.876251,-53.742500,-42.218750,1.010343,-0.200934,0.214842,Walking_211805054
-136.080002,-55.807499,-38.736252,0.969290,-0.198128,0.202886,Walking_211805054
-142.380005,-57.049999,-35.586250,0.928359,-0.194468,0.190015,Walking_211805054
-146.580002,-57.443748,-32.926250,0.869860,-0.188063,0.176412,Walking_211805054
-149.222504,-57.496250,-31.027500,0.830088,-0.180133,0.161711,Walking_211805054
-150.631256,-56.306252,-29.111250,0.798246,-0.169214,0.145485,Walking_211805054
-150.395004,-54.381248,-26.241249,0.772321,-0.163663,0.129869,Walking_211805054
-148.994995,-51.782501,-24.184999,0.746091,-0.157380,0.113643,Walking_211805054
-146.440002,-48.221249,-23.161249,0.722362,-0.151890,0.081679,Walking_211805054
-142.651245,-42.945000,-21.682501,0.700280,-0.142374,0.071309,Walking_211805054
-137.593750,-39.445000,-21.297501,0.680516,-0.125721,0.060268,Walking_211805054
-129.482498,-35.498749,-20.615000,0.664717,-0.104615,0.049105,Walking_211805054
-121.187500,-32.060001,-20.833750,0.649284,-0.096380,0.040382,Walking_211805054
-113.688751,-28.612499,-21.315001,0.632692,-0.085888,0.034221,Walking_211805054
-106.417503,-24.806250,-22.478750,0.617686,-0.076860,0.030683,Walking_211805054
-98.988747,-21.280001,-24.115000,0.618235,-0.067344,0.029707,Walking_211805054
-91.559998,-18.340000,-25.620001,0.620065,-0.061549,0.027511,Walking_211805054
-84.376251,-15.636250,-28.717501,0.630130,-0.061671,0.030805,Walking_211805054
-77.253754,-13.431250,-30.476250,0.651297,-0.065819,0.042212,Walking_211805054
-70.708748,-11.130000,-32.786251,0.680699,-0.077897,0.062037,Walking_211805054
-65.056252,-8.706250,-34.676250,0.705343,-0.095587,0.078385,Walking_211805054
-61.451248,-7.481250,-36.706249,0.725900,-0.113277,0.093025,Walking_211805054
-58.974998,-5.801250,-37.747501,0.747799,-0.130723,0.101809,Walking_211805054
-59.412498,-4.602500,-38.648750,0.770247,-0.144753,0.109068,Walking_211805054
-60.900002,-4.138750,-39.016251,0.805871,-0.158539,0.108275,Walking_211805054
-63.279999,-3.447500,-39.654999,0.819901,-0.169214,0.104615,Walking_211805054
-66.044998,-3.342500,-39.996250,0.839787,-0.178425,0.091744,Walking_211805054
-69.291252,-3.683750,-40.424999,0.857965,-0.186599,0.074969,Walking_211805054
-71.933746,-4.305000,-40.792500,0.872971,-0.190869,0.059353,Walking_211805054
-73.736252,-5.626250,-40.547501,0.886696,-0.191052,0.046482,Walking_211805054
-74.602501,-7.463750,-40.538750,0.894443,-0.193187,0.025315,Walking_211805054
-74.042503,-8.592500,-40.941250,0.905972,-0.196847,0.017202,Walking_211805054
-72.546249,-9.598750,-41.168751,0.920124,-0.199653,0.006405,Walking_211805054
-68.678749,-10.211250,-40.897499,0.932202,-0.205387,0.001220,Walking_211805054
-65.099998,-10.815000,-40.451248,0.945439,-0.209047,-0.002074,Walking_211805054
-61.250000,-11.147500,-39.401249,0.962458,-0.214415,-0.003904,Walking_211805054
-57.128750,-10.482500,-37.913750,0.977647,-0.214903,-0.006039,Walking_211805054
-52.762501,-9.861250,-36.338749,0.994422,-0.215025,-0.009089,Walking_211805054
-48.142502,-9.126250,-34.369999,1.013515,-0.211182,-0.010980,Walking_211805054
-43.312500,-8.251250,-33.311249,1.036329,-0.208437,-0.012688,Walking_211805054
-37.887501,-7.350000,-32.296249,1.062437,-0.207034,-0.013725,Walking_211805054
-32.900002,-5.442500,-31.062500,1.092693,-0.206668,-0.011590,Walking_211805054
-27.956249,-3.710000,-29.557501,1.119655,-0.205021,-0.010187,Walking_211805054
-23.117500,-2.047500,-28.148750,1.151375,-0.202154,-0.009699,Walking_211805054
