gyro_x,gyro_y,gyro_z,accel_x,accel_y,accel_z,Label
4.672500,-17.736250,-0.533750,0.865407,0.046726,-0.401685,Front_Raise_211805049
5.941250,-17.421249,-1.312500,0.866261,0.048129,-0.394487,Front_Raise_211805049
7.306250,-17.298750,-2.135000,0.866993,0.045689,-0.386740,Front_Raise_211805049
10.858750,-17.062500,-2.546250,0.875045,0.046177,-0.385947,Front_Raise_211805049
9.808750,-17.088751,-2.318750,0.883768,0.044347,-0.384727,Front_Raise_211805049
9.598750,-16.957500,-1.627500,0.888953,0.041114,-0.381006,Front_Raise_211805049
8.671250,-17.053749,-0.927500,0.885659,0.042578,-0.375577,Front_Raise_211805049
7.367500,-17.473749,0.035000,0.886452,0.043371,-0.375516,Front_Raise_211805049
5.232500,-17.228750,1.470000,0.889502,0.047580,-0.380152,Front_Raise_211805049
2.931250,-17.963751,3.648750,0.891027,0.052399,-0.381982,Front_Raise_211805049
0.743750,-17.937500,4.602500,0.887306,0.058011,-0.387350,Front_Raise_211805049
-0.927500,-18.138750,5.328750,0.883524,0.056913,-0.391925,Front_Raise_211805049
-2.178750,-18.690001,5.871250,0.881145,0.053863,-0.392413,Front_Raise_211805049
-2.975000,-19.809999,6.335000,0.876204,0.050630,-0.395158,Front_Raise_211805049
-4.016250,-20.501249,7.078750,0.879498,0.061244,-0.382775,Front_Raise_211805049
-5.206250,-21.752501,7.542500,0.901031,0.060817,-0.371673,Front_Raise_211805049
-6.116250,-22.225000,8.601250,0.914207,0.058865,-0.350140,Front_Raise_211805049
-7.936250,-21.621250,9.878750,0.928481,0.070211,-0.332084,Front_Raise_211805049
-10.001250,-20.667500,11.077500,0.947879,0.078934,-0.309392,Front_Raise_211805049
-12.320000,-19.223749,12.293750,0.968924,0.080703,-0.277367,Front_Raise_211805049
-15.592500,-17.412500,14.708750,0.977281,0.078934,-0.258762,Front_Raise_211805049
-19.442499,-15.321250,15.968750,0.992104,0.087718,-0.254492,Front_Raise_211805049
-23.038750,-13.352500,17.263750,1.003084,0.093574,-0.243329,Front_Raise_211805049
-26.617500,-11.156250,19.197500,1.016138,0.094916,-0.239852,Front_Raise_211805049
-30.283751,-10.088750,21.551250,1.019066,0.098759,-0.246745,Front_Raise_211805049
-36.470001,-7.883750,23.353750,1.018151,0.121573,-0.252479,Front_Raise_211805049
-39.611252,-6.746250,24.526251,1.011990,0.134810,-0.264679,Front_Raise_211805049
-41.807499,-5.398750,24.858749,0.986858,0.144814,-0.278343,Front_Raise_211805049
-42.358749,-4.462500,24.158751,0.990091,0.151341,-0.293532,Front_Raise_211805049
-41.606251,-3.946250,22.732500,0.983381,0.153232,-0.306830,Front_Raise_211805049
-39.427502,-4.016250,18.462500,0.978989,0.152073,-0.314760,Front_Raise_211805049
-36.128750,-4.436250,17.333750,0.972706,0.150487,-0.324215,Front_Raise_211805049
-32.296249,-4.900000,14.822500,0.969961,0.144570,-0.327387,Front_Raise_211805049
-28.105000,-6.343750,12.381250,0.967338,0.127673,-0.323361,Front_Raise_211805049
-23.572500,-7.236250,10.045000,0.970815,0.113948,-0.318603,Front_Raise_211805049
-18.882500,-8.452500,8.487500,0.974292,0.101992,-0.316224,Front_Raise_211805049
-13.142500,-8.828750,6.895000,0.979782,0.087474,-0.314821,Front_Raise_211805049
-9.485000,-8.382500,5.381250,0.978806,0.078995,-0.310124,Front_Raise_211805049
-6.142500,-7.691250,4.016250,0.974475,0.079727,-0.311649,Front_Raise_211805049
-3.053750,-6.562500,2.301250,0.972340,0.078446,-0.314760,Front_Raise_211805049
