gyro_x,gyro_y,gyro_z,accel_x,accel_y,accel_z,Label
-32.716251,29.084999,8.496250,-0.521306,-0.425597,-0.755058,Biceps_Curl_211805054
-31.254999,29.260000,5.915000,-0.515694,-0.416508,-0.755790,Biceps_Curl_211805054
-28.910000,29.610001,3.473750,-0.502091,-0.412116,-0.753350,Biceps_Curl_211805054
-26.582500,30.458750,1.198750,-0.472323,-0.433954,-0.756766,Biceps_Curl_211805054
-22.365000,31.955000,0.437500,-0.442372,-0.442921,-0.745481,Biceps_Curl_211805054
-19.617500,34.308750,1.023750,-0.432429,-0.453169,-0.718214,Biceps_Curl_211805054
-18.663750,36.400002,2.187500,-0.452620,-0.449387,-0.695217,Biceps_Curl_211805054
-20.711250,36.811249,2.345000,-0.441030,-0.436272,-0.707722,Biceps_Curl_211805054
-23.257500,37.038750,2.178750,-0.426756,-0.417301,-0.721752,Biceps_Curl_211805054
-23.563749,37.108749,3.220000,-0.424499,-0.407175,-0.723094,Biceps_Curl_211805054
-23.065001,36.303749,4.033750,-0.435723,-0.409188,-0.709857,Biceps_Curl_211805054
-23.379999,36.513748,3.298750,-0.430172,-0.409920,-0.690947,Biceps_Curl_211805054
-24.325001,38.176250,2.808750,-0.414068,-0.403210,-0.696986,Biceps_Curl_211805054
-25.663750,39.471249,3.692500,-0.401563,-0.413458,-0.716506,Biceps_Curl_211805054
-28.962500,41.160000,5.783750,-0.405528,-0.429074,-0.749751,Biceps_Curl_211805054
-29.295000,41.816250,8.548750,-0.407541,-0.426024,-0.785558,Biceps_Curl_211805054
-31.447500,40.608749,11.602500,-0.405528,-0.424255,-0.815814,Biceps_Curl_211805054
-34.562500,36.548752,14.586250,-0.414312,-0.426817,-0.852475,Biceps_Curl_211805054
-38.395000,31.272499,16.476250,-0.436028,-0.422547,-0.883524,Biceps_Curl_211805054
-40.993752,26.389999,17.167500,-0.467199,-0.406443,-0.913292,Biceps_Curl_211805054
-41.264999,23.677500,16.703751,-0.492392,-0.388387,-0.942084,Biceps_Curl_211805054
-38.832500,22.610001,15.662500,-0.514962,-0.376492,-0.957761,Biceps_Curl_211805054
-34.807499,22.889999,13.518750,-0.526979,-0.370209,-0.937997,Biceps_Curl_211805054
-30.572500,22.557501,10.815000,-0.542534,-0.364780,-0.917928,Biceps_Curl_211805054
-27.833750,21.726250,7.245000,-0.552355,-0.353678,-0.892857,Biceps_Curl_211805054
-26.267500,20.326250,3.010000,-0.551257,-0.336659,-0.869982,Biceps_Curl_211805054
-24.841249,18.742500,-1.251250,-0.547048,-0.332755,-0.848022,Biceps_Curl_211805054
-23.292500,17.709999,-5.705000,-0.524417,-0.329461,-0.815753,Biceps_Curl_211805054
-21.201250,18.576250,-10.132500,-0.508496,-0.331962,-0.781349,Biceps_Curl_211805054
